INDEX,GROUP,SUBGROUP,CLASS,LEVEL,WEIGHT,CHART,CONSUMPTION,TIME_PERIOD,MEASURE,TSEST,REGION,FREQ,obsValue,UNIT_MEASURE,DECIMALS
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2020-Q3,2,10,8,Q,0.8,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2020-Q4,2,10,8,Q,-1.1,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q1,2,10,8,Q,6.4,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q2,2,10,8,Q,-3.1,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q3,2,10,8,Q,2.2,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q4,2,10,8,Q,0.1,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2022-Q1,2,10,8,Q,0.8,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2020-Q3,1,10,7,Q,103.4,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2020-Q4,1,10,7,Q,105.4,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q1,1,10,7,Q,106.3,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q2,1,10,7,Q,108.4,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q3,1,10,7,Q,105.3,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q4,1,10,7,Q,105.6,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2022-Q1,1,10,7,Q,107.8,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2020-Q3,3,10,1,Q,1.6,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2020-Q4,3,10,1,Q,-2.4,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q1,3,10,1,Q,5.2,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q2,3,10,1,Q,3.6,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q3,3,10,1,Q,4.3,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q4,3,10,1,Q,7,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2022-Q1,3,10,1,Q,2.3,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2020-Q3,2,10,3,Q,-0.7,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2020-Q4,2,10,3,Q,-0.9,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q1,2,10,3,Q,6.1,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q2,2,10,3,Q,-3.5,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q3,2,10,3,Q,2.2,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q4,2,10,3,Q,-0.1,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2022-Q1,2,10,3,Q,1.7,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2020-Q3,2,10,1,Q,-0.9,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2020-Q4,2,10,1,Q,-1.5,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q1,2,10,1,Q,7.4,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q2,2,10,1,Q,-1.2,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q3,2,10,1,Q,-0.2,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q4,2,10,1,Q,1.1,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2022-Q1,2,10,1,Q,2.6,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2020-Q3,2,10,4,Q,-0.2,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2020-Q4,2,10,4,Q,1.1,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q1,2,10,4,Q,2,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q2,2,10,4,Q,-0.4,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q3,2,10,4,Q,0.4,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q4,2,10,4,Q,2.7,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2022-Q1,2,10,4,Q,-0.7,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2020-Q3,1,10,4,Q,109.1,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2020-Q4,1,10,4,Q,110.3,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q1,1,10,4,Q,112.5,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q2,1,10,4,Q,112.1,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q3,1,10,4,Q,112.5,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q4,1,10,4,Q,115.5,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2022-Q1,1,10,4,Q,114.7,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2020-Q3,1,10,1,Q,100.3,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2020-Q4,1,10,1,Q,98.8,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q1,1,10,1,Q,106.1,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q2,1,10,1,Q,104.8,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q3,1,10,1,Q,104.6,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q4,1,10,1,Q,105.7,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2022-Q1,1,10,1,Q,108.5,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2020-Q3,3,10,50,Q,1.1,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2020-Q4,3,10,50,Q,-1.8,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q1,3,10,50,Q,4.6,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q2,3,10,50,Q,3.1,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q3,3,10,50,Q,4.6,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q4,3,10,50,Q,6.2,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2022-Q1,3,10,50,Q,1.2,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2020-Q3,3,10,2,Q,-0.6,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2020-Q4,3,10,2,Q,-2.3,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q1,3,10,2,Q,4.8,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q2,3,10,2,Q,4.1,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q3,3,10,2,Q,6.5,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q4,3,10,2,Q,7.2,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2022-Q1,3,10,2,Q,0.7,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2020-Q3,1,10,3,Q,117.4,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2020-Q4,1,10,3,Q,116.4,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q1,1,10,3,Q,123.5,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q2,1,10,3,Q,119.2,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q3,1,10,3,Q,121.8,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q4,1,10,3,Q,121.7,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2022-Q1,1,10,3,Q,123.8,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2020-Q3,2,10,6,Q,-0.3,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2020-Q4,2,10,6,Q,1.5,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q1,2,10,6,Q,-0.3,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q2,2,10,6,Q,2.4,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q3,2,10,6,Q,-0.6,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q4,2,10,6,Q,1.8,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2022-Q1,2,10,6,Q,0.6,PCT,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2020-Q3,1,10,50,Q,109.7,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2020-Q4,1,10,50,Q,109.2,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q1,1,10,50,Q,116.2,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q2,1,10,50,Q,113.6,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q3,1,10,50,Q,114.7,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2021-Q4,1,10,50,Q,116,IN,1
97556,Clothing And Footwear,Accessories and clothing services,,2,0.85,,0,2022-Q1,1,10,50,Q,117.6,IN,1
97557,Clothing And Footwear,Accessories and clothing services,Accessories,3,0.74,,0,,,,,,,,
40048,Clothing And Footwear,Accessories and clothing services,"Cleaning, repair and hire of clothing and footwear",3,0.11,,0,,,,,,,,
20003,Housing,,,1,23.24,,0,2020-Q3,2,10,8,Q,0.2,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q4,2,10,8,Q,0.2,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q1,2,10,8,Q,0.3,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q2,2,10,8,Q,0.6,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q3,2,10,8,Q,3.5,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q4,2,10,8,Q,0.7,PCT,1
20003,Housing,,,1,23.24,,0,2022-Q1,2,10,8,Q,2.3,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q3,1,10,50,Q,121.5,IN,1
20003,Housing,,,1,23.24,,0,2020-Q4,1,10,50,Q,120.8,IN,1
20003,Housing,,,1,23.24,,0,2021-Q1,1,10,50,Q,120.9,IN,1
20003,Housing,,,1,23.24,,0,2021-Q2,1,10,50,Q,121.3,IN,1
20003,Housing,,,1,23.24,,0,2021-Q3,1,10,50,Q,123.4,IN,1
20003,Housing,,,1,23.24,,0,2021-Q4,1,10,50,Q,125.6,IN,1
20003,Housing,,,1,23.24,,0,2022-Q1,1,10,50,Q,129,IN,1
20003,Housing,,,1,23.24,,0,2020-Q3,1,10,3,Q,118.5,IN,1
20003,Housing,,,1,23.24,,0,2020-Q4,1,10,3,Q,119.5,IN,1
20003,Housing,,,1,23.24,,0,2021-Q1,1,10,3,Q,119.5,IN,1
20003,Housing,,,1,23.24,,0,2021-Q2,1,10,3,Q,120.1,IN,1
20003,Housing,,,1,23.24,,0,2021-Q3,1,10,3,Q,124.7,IN,1
20003,Housing,,,1,23.24,,0,2021-Q4,1,10,3,Q,128.1,IN,1
20003,Housing,,,1,23.24,,0,2022-Q1,1,10,3,Q,131.7,IN,1
20003,Housing,,,1,23.24,,0,2020-Q3,2,10,4,Q,-1.8,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q4,2,10,4,Q,-0.1,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q1,2,10,4,Q,0.5,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q2,2,10,4,Q,-0.4,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q3,2,10,4,Q,0.9,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q4,2,10,4,Q,2.6,PCT,1
20003,Housing,,,1,23.24,,0,2022-Q1,2,10,4,Q,1.9,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q3,2,10,6,Q,-0.2,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q4,2,10,6,Q,0.3,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q1,2,10,6,Q,0,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q2,2,10,6,Q,1.6,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q3,2,10,6,Q,-0.2,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q4,2,10,6,Q,5.5,PCT,1
20003,Housing,,,1,23.24,,0,2022-Q1,2,10,6,Q,1.2,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q3,3,10,5,Q,2.1,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q4,3,10,5,Q,-5.7,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q1,3,10,5,Q,-3.1,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q2,3,10,5,Q,3.2,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q3,3,10,5,Q,3.1,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q4,3,10,5,Q,14.4,PCT,1
20003,Housing,,,1,23.24,,0,2022-Q1,3,10,5,Q,18.1,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q3,3,10,4,Q,-1.4,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q4,3,10,4,Q,-1.6,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q1,3,10,4,Q,-1.5,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q2,3,10,4,Q,-1.8,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q3,3,10,4,Q,0.9,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q4,3,10,4,Q,3.7,PCT,1
20003,Housing,,,1,23.24,,0,2022-Q1,3,10,4,Q,5.1,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q3,1,10,1,Q,124,IN,1
20003,Housing,,,1,23.24,,0,2020-Q4,1,10,1,Q,124.3,IN,1
20003,Housing,,,1,23.24,,0,2021-Q1,1,10,1,Q,123.5,IN,1
20003,Housing,,,1,23.24,,0,2021-Q2,1,10,1,Q,123.7,IN,1
20003,Housing,,,1,23.24,,0,2021-Q3,1,10,1,Q,125,IN,1
20003,Housing,,,1,23.24,,0,2021-Q4,1,10,1,Q,126.6,IN,1
20003,Housing,,,1,23.24,,0,2022-Q1,1,10,1,Q,129,IN,1
20003,Housing,,,1,23.24,,0,2020-Q3,3,10,7,Q,-6.9,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q4,3,10,7,Q,-7.1,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q1,3,10,7,Q,2.7,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q2,3,10,7,Q,9.8,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q3,3,10,7,Q,14,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q4,3,10,7,Q,15.9,PCT,1
20003,Housing,,,1,23.24,,0,2022-Q1,3,10,7,Q,7.4,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q3,3,10,8,Q,1.2,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q4,3,10,8,Q,0.5,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q1,3,10,8,Q,0.7,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q2,3,10,8,Q,1.3,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q3,3,10,8,Q,4.7,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q4,3,10,8,Q,5.1,PCT,1
20003,Housing,,,1,23.24,,0,2022-Q1,3,10,8,Q,7.2,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q3,1,10,6,Q,121.5,IN,1
20003,Housing,,,1,23.24,,0,2020-Q4,1,10,6,Q,121.9,IN,1
20003,Housing,,,1,23.24,,0,2021-Q1,1,10,6,Q,121.9,IN,1
20003,Housing,,,1,23.24,,0,2021-Q2,1,10,6,Q,123.8,IN,1
20003,Housing,,,1,23.24,,0,2021-Q3,1,10,6,Q,123.5,IN,1
20003,Housing,,,1,23.24,,0,2021-Q4,1,10,6,Q,130.3,IN,1
20003,Housing,,,1,23.24,,0,2022-Q1,1,10,6,Q,131.8,IN,1
20003,Housing,,,1,23.24,,0,2020-Q3,1,10,7,Q,98,IN,1
20003,Housing,,,1,23.24,,0,2020-Q4,1,10,7,Q,97.5,IN,1
20003,Housing,,,1,23.24,,0,2021-Q1,1,10,7,Q,107.4,IN,1
20003,Housing,,,1,23.24,,0,2021-Q2,1,10,7,Q,107.9,IN,1
20003,Housing,,,1,23.24,,0,2021-Q3,1,10,7,Q,111.7,IN,1
20003,Housing,,,1,23.24,,0,2021-Q4,1,10,7,Q,113,IN,1
20003,Housing,,,1,23.24,,0,2022-Q1,1,10,7,Q,115.3,IN,1
20003,Housing,,,1,23.24,,0,2020-Q3,3,10,2,Q,1.1,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q4,3,10,2,Q,0.8,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q1,3,10,2,Q,-0.6,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q2,3,10,2,Q,-1.4,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q3,3,10,2,Q,-0.2,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q4,3,10,2,Q,1.4,PCT,1
20003,Housing,,,1,23.24,,0,2022-Q1,3,10,2,Q,4.4,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q3,3,10,1,Q,-1.8,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q4,3,10,1,Q,-1.3,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q1,3,10,1,Q,-2,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q2,3,10,1,Q,-0.9,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q3,3,10,1,Q,0.8,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q4,3,10,1,Q,1.9,PCT,1
20003,Housing,,,1,23.24,,0,2022-Q1,3,10,1,Q,4.5,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q3,3,10,50,Q,-0.2,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q4,3,10,50,Q,-0.9,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q1,3,10,50,Q,-1.1,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q2,3,10,50,Q,-0.2,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q3,3,10,50,Q,1.6,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q4,3,10,50,Q,4,PCT,1
20003,Housing,,,1,23.24,,0,2022-Q1,3,10,50,Q,6.7,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q3,2,10,7,Q,-0.3,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q4,2,10,7,Q,-0.5,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q1,2,10,7,Q,10.2,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q2,2,10,7,Q,0.5,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q3,2,10,7,Q,3.5,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q4,2,10,7,Q,1.2,PCT,1
20003,Housing,,,1,23.24,,0,2022-Q1,2,10,7,Q,2,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q3,1,10,2,Q,125.8,IN,1
20003,Housing,,,1,23.24,,0,2020-Q4,1,10,2,Q,125.9,IN,1
20003,Housing,,,1,23.24,,0,2021-Q1,1,10,2,Q,125.3,IN,1
20003,Housing,,,1,23.24,,0,2021-Q2,1,10,2,Q,123.7,IN,1
20003,Housing,,,1,23.24,,0,2021-Q3,1,10,2,Q,125.6,IN,1
20003,Housing,,,1,23.24,,0,2021-Q4,1,10,2,Q,127.7,IN,1
20003,Housing,,,1,23.24,,0,2022-Q1,1,10,2,Q,130.8,IN,1
20003,Housing,,,1,23.24,,0,2020-Q3,2,10,2,Q,0.3,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q4,2,10,2,Q,0.1,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q1,2,10,2,Q,-0.5,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q2,2,10,2,Q,-1.3,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q3,2,10,2,Q,1.5,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q4,2,10,2,Q,1.7,PCT,1
20003,Housing,,,1,23.24,,0,2022-Q1,2,10,2,Q,2.4,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q3,2,10,3,Q,0.7,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q4,2,10,3,Q,0.8,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q1,2,10,3,Q,0,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q2,2,10,3,Q,0.5,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q3,2,10,3,Q,3.8,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q4,2,10,3,Q,2.7,PCT,1
20003,Housing,,,1,23.24,,0,2022-Q1,2,10,3,Q,2.8,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q3,3,10,6,Q,2.2,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q4,3,10,6,Q,1.3,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q1,3,10,6,Q,0.4,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q2,3,10,6,Q,1.7,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q3,3,10,6,Q,1.6,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q4,3,10,6,Q,6.9,PCT,1
20003,Housing,,,1,23.24,,0,2022-Q1,3,10,6,Q,8.1,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q3,2,10,1,Q,-0.6,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q4,2,10,1,Q,0.2,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q1,2,10,1,Q,-0.6,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q2,2,10,1,Q,0.2,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q3,2,10,1,Q,1.1,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q4,2,10,1,Q,1.3,PCT,1
20003,Housing,,,1,23.24,,0,2022-Q1,2,10,1,Q,1.9,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q3,2,10,5,Q,1.6,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q4,2,10,5,Q,-7.7,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q1,2,10,5,Q,3.2,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q2,2,10,5,Q,6.5,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q3,2,10,5,Q,1.6,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q4,2,10,5,Q,2.4,PCT,1
20003,Housing,,,1,23.24,,0,2022-Q1,2,10,5,Q,6.6,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q3,1,10,5,Q,112.4,IN,1
20003,Housing,,,1,23.24,,0,2020-Q4,1,10,5,Q,103.8,IN,1
20003,Housing,,,1,23.24,,0,2021-Q1,1,10,5,Q,107.1,IN,1
20003,Housing,,,1,23.24,,0,2021-Q2,1,10,5,Q,114.1,IN,1
20003,Housing,,,1,23.24,,0,2021-Q3,1,10,5,Q,115.9,IN,1
20003,Housing,,,1,23.24,,0,2021-Q4,1,10,5,Q,118.7,IN,1
20003,Housing,,,1,23.24,,0,2022-Q1,1,10,5,Q,126.5,IN,1
20003,Housing,,,1,23.24,,0,2020-Q3,3,10,3,Q,-0.7,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q4,3,10,3,Q,-0.1,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q1,3,10,3,Q,0.3,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q2,3,10,3,Q,2,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q3,3,10,3,Q,5.2,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q4,3,10,3,Q,7.2,PCT,1
20003,Housing,,,1,23.24,,0,2022-Q1,3,10,3,Q,10.2,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q3,1,10,4,Q,117.2,IN,1
20003,Housing,,,1,23.24,,0,2020-Q4,1,10,4,Q,117.1,IN,1
20003,Housing,,,1,23.24,,0,2021-Q1,1,10,4,Q,117.7,IN,1
20003,Housing,,,1,23.24,,0,2021-Q2,1,10,4,Q,117.2,IN,1
20003,Housing,,,1,23.24,,0,2021-Q3,1,10,4,Q,118.3,IN,1
20003,Housing,,,1,23.24,,0,2021-Q4,1,10,4,Q,121.4,IN,1
20003,Housing,,,1,23.24,,0,2022-Q1,1,10,4,Q,123.7,IN,1
20003,Housing,,,1,23.24,,0,2020-Q3,1,10,8,Q,122.2,IN,1
20003,Housing,,,1,23.24,,0,2020-Q4,1,10,8,Q,122.5,IN,1
20003,Housing,,,1,23.24,,0,2021-Q1,1,10,8,Q,122.9,IN,1
20003,Housing,,,1,23.24,,0,2021-Q2,1,10,8,Q,123.6,IN,1
20003,Housing,,,1,23.24,,0,2021-Q3,1,10,8,Q,127.9,IN,1
20003,Housing,,,1,23.24,,0,2021-Q4,1,10,8,Q,128.8,IN,1
20003,Housing,,,1,23.24,,0,2022-Q1,1,10,8,Q,131.7,IN,1
20003,Housing,,,1,23.24,,0,2020-Q3,2,10,50,Q,0,PCT,1
20003,Housing,,,1,23.24,,0,2020-Q4,2,10,50,Q,-0.6,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q1,2,10,50,Q,0.1,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q2,2,10,50,Q,0.3,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q3,2,10,50,Q,1.7,PCT,1
20003,Housing,,,1,23.24,,0,2021-Q4,2,10,50,Q,1.8,PCT,1
20003,Housing,,,1,23.24,,0,2022-Q1,2,10,50,Q,2.7,PCT,1
30014,Housing,Rents,,2,6.23,,0,,,,,,,,
30014,Housing,Rents,Rents,3,6.23,,0,,,,,,,,
97559,Housing,New dwelling purchase by owner-occupiers,,2,8.67,,0,,,,,,,,
97559,Housing,New dwelling purchase by owner-occupiers,New dwelling purchase by owner-occupiers,3,8.67,,0,,,,,,,,
